pair_id,scene,frame,split,synthetic_path,real_path,width,height
e2_000121,e2,000121,val,data/synthetic/val/images/e2_000121.png,data/real/val/images/e2_000121.png,544,368
e2_000122,e2,000122,val,data/synthetic/val/images/e2_000122.png,data/real/val/images/e2_000122.png,544,368
e2_000123,e2,000123,val,data/synthetic/val/images/e2_000123.png,data/real/val/images/e2_000123.png,544,368
e2_000124,e2,000124,val,data/synthetic/train/images/e2_000124.png,data/real/train/images/e2_000124.png,544,368
e2_000125,e2,000125,val,data/synthetic/train/images/e2_000125.png,data/real/train/images/e2_000125.png,544,368
e2_000126,e2,000126,val,data/synthetic/train/images/e2_000126.png,data/real/train/images/e2_000126.png,544,368
e2_000127,e2,000127,val,data/synthetic/train/images/e2_000127.png,data/real/train/images/e2_000127.png,544,368
e2_000128,e2,000128,val,data/synthetic/train/images/e2_000128.png,data/real/train/images/e2_000128.png,544,368
e2_000129,e2,000129,val,data/synthetic/val/images/e2_000129.png,data/real/val/images/e2_000129.png,544,368
e2_000130,e2,000130,val,data/synthetic/train/images/e2_000130.png,data/real/train/images/e2_000130.png,544,368
e2_000131,e2,000131,val,data/synthetic/train/images/e2_000131.png,data/real/train/images/e2_000131.png,544,368
e2_000132,e2,000132,val,data/synthetic/train/images/e2_000132.png,data/real/train/images/e2_000132.png,544,368
e2_000133,e2,000133,val,data/synthetic/train/images/e2_000133.png,data/real/train/images/e2_000133.png,544,368
e2_000134,e2,000134,val,data/synthetic/train/images/e2_000134.png,data/real/train/images/e2_000134.png,544,368
e2_000135,e2,000135,val,data/synthetic/train/images/e2_000135.png,data/real/train/images/e2_000135.png,544,368
e2_000136,e2,000136,val,data/synthetic/train/images/e2_000136.png,data/real/train/images/e2_000136.png,544,368
e2_000137,e2,000137,val,data/synthetic/train/images/e2_000137.png,data/real/train/images/e2_000137.png,544,368
e2_000138,e2,000138,val,data/synthetic/train/images/e2_000138.png,data/real/train/images/e2_000138.png,544,368
e2_000139,e2,000139,val,data/synthetic/train/images/e2_000139.png,data/real/train/images/e2_000139.png,544,368
e2_000140,e2,000140,val,data/synthetic/train/images/e2_000140.png,data/real/train/images/e2_000140.png,544,368
e2_000141,e2,000141,val,data/synthetic/train/images/e2_000141.png,data/real/train/images/e2_000141.png,544,368
e2_000142,e2,000142,val,data/synthetic/train/images/e2_000142.png,data/real/train/images/e2_000142.png,544,368
e2_000143,e2,000143,val,data/synthetic/train/images/e2_000143.png,data/real/train/images/e2_000143.png,544,368
e2_000144,e2,000144,val,data/synthetic/train/images/e2_000144.png,data/real/train/images/e2_000144.png,544,368
e2_000145,e2,000145,val,data/synthetic/train/images/e2_000145.png,data/real/train/images/e2_000145.png,544,368
e2_000146,e2,000146,val,data/synthetic/val/images/e2_000146.png,data/real/val/images/e2_000146.png,544,368
e2_000147,e2,000147,val,data/synthetic/train/images/e2_000147.png,data/real/train/images/e2_000147.png,544,368
e2_000148,e2,000148,val,data/synthetic/train/images/e2_000148.png,data/real/train/images/e2_000148.png,544,368
e2_000149,e2,000149,val,data/synthetic/train/images/e2_000149.png,data/real/train/images/e2_000149.png,544,368
e2_000150,e2,000150,val,data/synthetic/train/images/e2_000150.png,data/real/train/images/e2_000150.png,544,368
e2_000151,e2,000151,val,data/synthetic/train/images/e2_000151.png,data/real/train/images/e2_000151.png,544,368
e2_000152,e2,000152,val,data/synthetic/val/images/e2_000152.png,data/real/val/images/e2_000152.png,544,368
e2_000153,e2,000153,val,data/synthetic/train/images/e2_000153.png,data/real/train/images/e2_000153.png,544,368
e2_000154,e2,000154,val,data/synthetic/val/images/e2_000154.png,data/real/val/images/e2_000154.png,544,368
e2_000155,e2,000155,val,data/synthetic/train/images/e2_000155.png,data/real/train/images/e2_000155.png,544,368
e2_000156,e2,000156,val,data/synthetic/val/images/e2_000156.png,data/real/val/images/e2_000156.png,544,368
e2_000157,e2,000157,val,data/synthetic/val/images/e2_000157.png,data/real/val/images/e2_000157.png,544,368
e2_000158,e2,000158,val,data/synthetic/val/images/e2_000158.png,data/real/val/images/e2_000158.png,544,368
e2_000159,e2,000159,val,data/synthetic/train/images/e2_000159.png,data/real/train/images/e2_000159.png,544,368
e2_000160,e2,000160,val,data/synthetic/train/images/e2_000160.png,data/real/train/images/e2_000160.png,544,368
e2_000161,e2,000161,val,data/synthetic/val/images/e2_000161.png,data/real/val/images/e2_000161.png,544,368
e2_000162,e2,000162,val,data/synthetic/train/images/e2_000162.png,data/real/train/images/e2_000162.png,544,368
e2_000163,e2,000163,val,data/synthetic/val/images/e2_000163.png,data/real/val/images/e2_000163.png,544,368
e2_000164,e2,000164,val,data/synthetic/train/images/e2_000164.png,data/real/train/images/e2_000164.png,544,368
e2_000165,e2,000165,val,data/synthetic/train/images/e2_000165.png,data/real/train/images/e2_000165.png,544,368
e2_000166,e2,000166,val,data/synthetic/val/images/e2_000166.png,data/real/val/images/e2_000166.png,544,368
e2_000167,e2,000167,val,data/synthetic/train/images/e2_000167.png,data/real/train/images/e2_000167.png,544,368
e2_000168,e2,000168,val,data/synthetic/train/images/e2_000168.png,data/real/train/images/e2_000168.png,544,368
e2_000169,e2,000169,val,data/synthetic/val/images/e2_000169.png,data/real/val/images/e2_000169.png,544,368
e2_000170,e2,000170,val,data/synthetic/train/images/e2_000170.png,data/real/train/images/e2_000170.png,544,368
e2_000171,e2,000171,val,data/synthetic/train/images/e2_000171.png,data/real/train/images/e2_000171.png,544,368
e2_000172,e2,000172,val,data/synthetic/val/images/e2_000172.png,data/real/val/images/e2_000172.png,544,368
e2_000173,e2,000173,val,data/synthetic/val/images/e2_000173.png,data/real/val/images/e2_000173.png,544,368
e2_000174,e2,000174,val,data/synthetic/val/images/e2_000174.png,data/real/val/images/e2_000174.png,544,368
e2_000175,e2,000175,val,data/synthetic/val/images/e2_000175.png,data/real/val/images/e2_000175.png,544,368
e2_000176,e2,000176,val,data/synthetic/train/images/e2_000176.png,data/real/train/images/e2_000176.png,544,368
e2_000177,e2,000177,val,data/synthetic/val/images/e2_000177.png,data/real/val/images/e2_000177.png,544,368
e2_000178,e2,000178,val,data/synthetic/train/images/e2_000178.png,data/real/train/images/e2_000178.png,544,368
e2_000179,e2,000179,val,data/synthetic/train/images/e2_000179.png,data/real/train/images/e2_000179.png,544,368
e2_000180,e2,000180,val,data/synthetic/train/images/e2_000180.png,data/real/train/images/e2_000180.png,544,368
e2_000181,e2,000181,val,data/synthetic/train/images/e2_000181.png,data/real/train/images/e2_000181.png,544,368
e2_000182,e2,000182,val,data/synthetic/train/images/e2_000182.png,data/real/train/images/e2_000182.png,544,368
e2_000183,e2,000183,val,data/synthetic/train/images/e2_000183.png,data/real/train/images/e2_000183.png,544,368
e2_000184,e2,000184,val,data/synthetic/train/images/e2_000184.png,data/real/train/images/e2_000184.png,544,368
e2_000185,e2,000185,val,data/synthetic/train/images/e2_000185.png,data/real/train/images/e2_000185.png,544,368
e2_000186,e2,000186,val,data/synthetic/train/images/e2_000186.png,data/real/train/images/e2_000186.png,544,368
e2_000187,e2,000187,val,data/synthetic/train/images/e2_000187.png,data/real/train/images/e2_000187.png,544,368
e2_000188,e2,000188,val,data/synthetic/train/images/e2_000188.png,data/real/train/images/e2_000188.png,544,368
e2_000189,e2,000189,val,data/synthetic/val/images/e2_000189.png,data/real/val/images/e2_000189.png,544,368
e2_000190,e2,000190,val,data/synthetic/train/images/e2_000190.png,data/real/train/images/e2_000190.png,544,368
e2_000191,e2,000191,val,data/synthetic/val/images/e2_000191.png,data/real/val/images/e2_000191.png,544,368
e2_000192,e2,000192,val,data/synthetic/train/images/e2_000192.png,data/real/train/images/e2_000192.png,544,368
e2_000193,e2,000193,val,data/synthetic/train/images/e2_000193.png,data/real/train/images/e2_000193.png,544,368
e2_000194,e2,000194,val,data/synthetic/train/images/e2_000194.png,data/real/train/images/e2_000194.png,544,368
e2_000195,e2,000195,val,data/synthetic/train/images/e2_000195.png,data/real/train/images/e2_000195.png,544,368
e2_000196,e2,000196,val,data/synthetic/train/images/e2_000196.png,data/real/train/images/e2_000196.png,544,368
e2_000197,e2,000197,val,data/synthetic/train/images/e2_000197.png,data/real/train/images/e2_000197.png,544,368
e2_000198,e2,000198,val,data/synthetic/val/images/e2_000198.png,data/real/val/images/e2_000198.png,544,368
e2_000199,e2,000199,val,data/synthetic/train/images/e2_000199.png,data/real/train/images/e2_000199.png,544,368
e2_000200,e2,000200,val,data/synthetic/val/images/e2_000200.png,data/real/val/images/e2_000200.png,544,368
e2_000201,e2,000201,val,data/synthetic/val/images/e2_000201.png,data/real/val/images/e2_000201.png,544,368
e2_000202,e2,000202,val,data/synthetic/val/images/e2_000202.png,data/real/val/images/e2_000202.png,544,368
e2_000203,e2,000203,val,data/synthetic/train/images/e2_000203.png,data/real/train/images/e2_000203.png,544,368
e2_000204,e2,000204,val,data/synthetic/train/images/e2_000204.png,data/real/train/images/e2_000204.png,544,368
e2_000205,e2,000205,val,data/synthetic/train/images/e2_000205.png,data/real/train/images/e2_000205.png,544,368
e2_000206,e2,000206,val,data/synthetic/val/images/e2_000206.png,data/real/val/images/e2_000206.png,544,368
e2_000207,e2,000207,val,data/synthetic/train/images/e2_000207.png,data/real/train/images/e2_000207.png,544,368
e2_000208,e2,000208,val,data/synthetic/train/images/e2_000208.png,data/real/train/images/e2_000208.png,544,368
e2_000209,e2,000209,val,data/synthetic/train/images/e2_000209.png,data/real/train/images/e2_000209.png,544,368
e2_000210,e2,000210,val,data/synthetic/train/images/e2_000210.png,data/real/train/images/e2_000210.png,544,368
e2_000211,e2,000211,val,data/synthetic/train/images/e2_000211.png,data/real/train/images/e2_000211.png,544,368
e2_000212,e2,000212,val,data/synthetic/train/images/e2_000212.png,data/real/train/images/e2_000212.png,544,368
e2_000213,e2,000213,val,data/synthetic/train/images/e2_000213.png,data/real/train/images/e2_000213.png,544,368
e2_000214,e2,000214,val,data/synthetic/train/images/e2_000214.png,data/real/train/images/e2_000214.png,544,368
e2_000215,e2,000215,val,data/synthetic/train/images/e2_000215.png,data/real/train/images/e2_000215.png,544,368
e2_000216,e2,000216,val,data/synthetic/train/images/e2_000216.png,data/real/train/images/e2_000216.png,544,368
e2_000217,e2,000217,val,data/synthetic/train/images/e2_000217.png,data/real/train/images/e2_000217.png,544,368
e2_000218,e2,000218,val,data/synthetic/train/images/e2_000218.png,data/real/train/images/e2_000218.png,544,368
e2_000219,e2,000219,val,data/synthetic/val/images/e2_000219.png,data/real/val/images/e2_000219.png,544,368
e2_000220,e2,000220,val,data/synthetic/train/images/e2_000220.png,data/real/train/images/e2_000220.png,544,368
e2_000221,e2,000221,val,data/synthetic/val/images/e2_000221.png,data/real/val/images/e2_000221.png,544,368
e2_000222,e2,000222,val,data/synthetic/train/images/e2_000222.png,data/real/train/images/e2_000222.png,544,368
e2_000223,e2,000223,val,data/synthetic/train/images/e2_000223.png,data/real/train/images/e2_000223.png,544,368
e2_000224,e2,000224,val,data/synthetic/train/images/e2_000224.png,data/real/train/images/e2_000224.png,544,368
e2_000225,e2,000225,val,data/synthetic/val/images/e2_000225.png,data/real/val/images/e2_000225.png,544,368
e2_000226,e2,000226,val,data/synthetic/val/images/e2_000226.png,data/real/val/images/e2_000226.png,544,368
e2_000227,e2,000227,val,data/synthetic/train/images/e2_000227.png,data/real/train/images/e2_000227.png,544,368
e2_000228,e2,000228,val,data/synthetic/train/images/e2_000228.png,data/real/train/images/e2_000228.png,544,368
e2_000229,e2,000229,val,data/synthetic/train/images/e2_000229.png,data/real/train/images/e2_000229.png,544,368
e2_000230,e2,000230,val,data/synthetic/train/images/e2_000230.png,data/real/train/images/e2_000230.png,544,368
e2_000231,e2,000231,val,data/synthetic/train/images/e2_000231.png,data/real/train/images/e2_000231.png,544,368
e2_000232,e2,000232,val,data/synthetic/val/images/e2_000232.png,data/real/val/images/e2_000232.png,544,368
e6_000000,e6,000000,train,data/synthetic/val/images/e6_000000.png,data/real/val/images/e6_000000.png,544,368
e6_000001,e6,000001,train,data/synthetic/train/images/e6_000001.png,data/real/train/images/e6_000001.png,544,368
e6_000002,e6,000002,train,data/synthetic/train/images/e6_000002.png,data/real/train/images/e6_000002.png,544,368
e6_000003,e6,000003,train,data/synthetic/train/images/e6_000003.png,data/real/train/images/e6_000003.png,544,368
e6_000004,e6,000004,train,data/synthetic/train/images/e6_000004.png,data/real/train/images/e6_000004.png,544,368
e6_000005,e6,000005,train,data/synthetic/train/images/e6_000005.png,data/real/train/images/e6_000005.png,544,368
e6_000006,e6,000006,train,data/synthetic/val/images/e6_000006.png,data/real/val/images/e6_000006.png,544,368
e6_000007,e6,000007,train,data/synthetic/val/images/e6_000007.png,data/real/val/images/e6_000007.png,544,368
e6_000008,e6,000008,train,data/synthetic/train/images/e6_000008.png,data/real/train/images/e6_000008.png,544,368
e6_000009,e6,000009,train,data/synthetic/val/images/e6_000009.png,data/real/val/images/e6_000009.png,544,368
e6_000010,e6,000010,train,data/synthetic/train/images/e6_000010.png,data/real/train/images/e6_000010.png,544,368
e6_000011,e6,000011,train,data/synthetic/val/images/e6_000011.png,data/real/val/images/e6_000011.png,544,368
e6_000012,e6,000012,train,data/synthetic/val/images/e6_000012.png,data/real/val/images/e6_000012.png,544,368
e6_000013,e6,000013,train,data/synthetic/train/images/e6_000013.png,data/real/train/images/e6_000013.png,544,368
e6_000014,e6,000014,train,data/synthetic/train/images/e6_000014.png,data/real/train/images/e6_000014.png,544,368
e6_000015,e6,000015,train,data/synthetic/val/images/e6_000015.png,data/real/val/images/e6_000015.png,544,368
e6_000016,e6,000016,train,data/synthetic/train/images/e6_000016.png,data/real/train/images/e6_000016.png,544,368
e6_000017,e6,000017,train,data/synthetic/train/images/e6_000017.png,data/real/train/images/e6_000017.png,544,368
e6_000018,e6,000018,train,data/synthetic/val/images/e6_000018.png,data/real/val/images/e6_000018.png,544,368
e6_000019,e6,000019,train,data/synthetic/val/images/e6_000019.png,data/real/val/images/e6_000019.png,544,368
e6_000020,e6,000020,train,data/synthetic/train/images/e6_000020.png,data/real/train/images/e6_000020.png,544,368
e6_000021,e6,000021,train,data/synthetic/train/images/e6_000021.png,data/real/train/images/e6_000021.png,544,368
e6_000022,e6,000022,train,data/synthetic/val/images/e6_000022.png,data/real/val/images/e6_000022.png,544,368
e6_000023,e6,000023,train,data/synthetic/val/images/e6_000023.png,data/real/val/images/e6_000023.png,544,368
e6_000024,e6,000024,train,data/synthetic/train/images/e6_000024.png,data/real/train/images/e6_000024.png,544,368
e6_000025,e6,000025,train,data/synthetic/train/images/e6_000025.png,data/real/train/images/e6_000025.png,544,368
e6_000026,e6,000026,train,data/synthetic/train/images/e6_000026.png,data/real/train/images/e6_000026.png,544,368
e6_000027,e6,000027,train,data/synthetic/train/images/e6_000027.png,data/real/train/images/e6_000027.png,544,368
e6_000028,e6,000028,train,data/synthetic/train/images/e6_000028.png,data/real/train/images/e6_000028.png,544,368
e6_000029,e6,000029,train,data/synthetic/train/images/e6_000029.png,data/real/train/images/e6_000029.png,544,368
e6_000030,e6,000030,train,data/synthetic/val/images/e6_000030.png,data/real/val/images/e6_000030.png,544,368
e6_000031,e6,000031,train,data/synthetic/train/images/e6_000031.png,data/real/train/images/e6_000031.png,544,368
e6_000032,e6,000032,train,data/synthetic/train/images/e6_000032.png,data/real/train/images/e6_000032.png,544,368
e6_000033,e6,000033,train,data/synthetic/val/images/e6_000033.png,data/real/val/images/e6_000033.png,544,368
e6_000034,e6,000034,train,data/synthetic/train/images/e6_000034.png,data/real/train/images/e6_000034.png,544,368
e6_000035,e6,000035,train,data/synthetic/train/images/e6_000035.png,data/real/train/images/e6_000035.png,544,368
e6_000036,e6,000036,train,data/synthetic/train/images/e6_000036.png,data/real/train/images/e6_000036.png,544,368
e6_000037,e6,000037,train,data/synthetic/train/images/e6_000037.png,data/real/train/images/e6_000037.png,544,368
e6_000038,e6,000038,train,data/synthetic/train/images/e6_000038.png,data/real/train/images/e6_000038.png,544,368
e6_000039,e6,000039,train,data/synthetic/val/images/e6_000039.png,data/real/val/images/e6_000039.png,544,368
e6_000040,e6,000040,train,data/synthetic/val/images/e6_000040.png,data/real/val/images/e6_000040.png,544,368
e6_000041,e6,000041,train,data/synthetic/val/images/e6_000041.png,data/real/val/images/e6_000041.png,544,368
e6_000042,e6,000042,train,data/synthetic/train/images/e6_000042.png,data/real/train/images/e6_000042.png,544,368
e6_000043,e6,000043,train,data/synthetic/train/images/e6_000043.png,data/real/train/images/e6_000043.png,544,368
e6_000044,e6,000044,train,data/synthetic/train/images/e6_000044.png,data/real/train/images/e6_000044.png,544,368
e6_000045,e6,000045,train,data/synthetic/train/images/e6_000045.png,data/real/train/images/e6_000045.png,544,368
e6_000046,e6,000046,train,data/synthetic/train/images/e6_000046.png,data/real/train/images/e6_000046.png,544,368
e6_000047,e6,000047,train,data/synthetic/train/images/e6_000047.png,data/real/train/images/e6_000047.png,544,368
e6_000048,e6,000048,train,data/synthetic/train/images/e6_000048.png,data/real/train/images/e6_000048.png,544,368
e6_000049,e6,000049,train,data/synthetic/train/images/e6_000049.png,data/real/train/images/e6_000049.png,544,368
e6_000050,e6,000050,train,data/synthetic/val/images/e6_000050.png,data/real/val/images/e6_000050.png,544,368
e6_000051,e6,000051,train,data/synthetic/val/images/e6_000051.png,data/real/val/images/e6_000051.png,544,368
e6_000052,e6,000052,train,data/synthetic/val/images/e6_000052.png,data/real/val/images/e6_000052.png,544,368
e6_000053,e6,000053,train,data/synthetic/val/images/e6_000053.png,data/real/val/images/e6_000053.png,544,368
e6_000054,e6,000054,train,data/synthetic/train/images/e6_000054.png,data/real/train/images/e6_000054.png,544,368
e6_000055,e6,000055,train,data/synthetic/train/images/e6_000055.png,data/real/train/images/e6_000055.png,544,368
e6_000056,e6,000056,train,data/synthetic/val/images/e6_000056.png,data/real/val/images/e6_000056.png,544,368
e6_000057,e6,000057,train,data/synthetic/train/images/e6_000057.png,data/real/train/images/e6_000057.png,544,368
e6_000058,e6,000058,train,data/synthetic/val/images/e6_000058.png,data/real/val/images/e6_000058.png,544,368
e6_000059,e6,000059,train,data/synthetic/train/images/e6_000059.png,data/real/train/images/e6_000059.png,544,368
e6_000060,e6,000060,train,data/synthetic/train/images/e6_000060.png,data/real/train/images/e6_000060.png,544,368
e6_000061,e6,000061,train,data/synthetic/val/images/e6_000061.png,data/real/val/images/e6_000061.png,544,368
e6_000062,e6,000062,train,data/synthetic/val/images/e6_000062.png,data/real/val/images/e6_000062.png,544,368
e6_000063,e6,000063,train,data/synthetic/train/images/e6_000063.png,data/real/train/images/e6_000063.png,544,368
e6_000064,e6,000064,train,data/synthetic/train/images/e6_000064.png,data/real/train/images/e6_000064.png,544,368
e6_000065,e6,000065,train,data/synthetic/train/images/e6_000065.png,data/real/train/images/e6_000065.png,544,368
e6_000066,e6,000066,train,data/synthetic/train/images/e6_000066.png,data/real/train/images/e6_000066.png,544,368
e6_000067,e6,000067,train,data/synthetic/val/images/e6_000067.png,data/real/val/images/e6_000067.png,544,368
e6_000068,e6,000068,train,data/synthetic/train/images/e6_000068.png,data/real/train/images/e6_000068.png,544,368
e6_000069,e6,000069,train,data/synthetic/val/images/e6_000069.png,data/real/val/images/e6_000069.png,544,368
e6_000070,e6,000070,train,data/synthetic/train/images/e6_000070.png,data/real/train/images/e6_000070.png,544,368
e6_000071,e6,000071,train,data/synthetic/train/images/e6_000071.png,data/real/train/images/e6_000071.png,544,368
e6_000072,e6,000072,train,data/synthetic/train/images/e6_000072.png,data/real/train/images/e6_000072.png,544,368
e6_000073,e6,000073,train,data/synthetic/val/images/e6_000073.png,data/real/val/images/e6_000073.png,544,368
e6_000074,e6,000074,train,data/synthetic/train/images/e6_000074.png,data/real/train/images/e6_000074.png,544,368
e6_000075,e6,000075,train,data/synthetic/train/images/e6_000075.png,data/real/train/images/e6_000075.png,544,368
e6_000076,e6,000076,train,data/synthetic/train/images/e6_000076.png,data/real/train/images/e6_000076.png,544,368
e6_000077,e6,000077,train,data/synthetic/train/images/e6_000077.png,data/real/train/images/e6_000077.png,544,368
e6_000078,e6,000078,train,data/synthetic/train/images/e6_000078.png,data/real/train/images/e6_000078.png,544,368
e6_000079,e6,000079,train,data/synthetic/val/images/e6_000079.png,data/real/val/images/e6_000079.png,544,368
e6_000080,e6,000080,train,data/synthetic/val/images/e6_000080.png,data/real/val/images/e6_000080.png,544,368
e6_000081,e6,000081,train,data/synthetic/train/images/e6_000081.png,data/real/train/images/e6_000081.png,544,368
e6_000082,e6,000082,train,data/synthetic/val/images/e6_000082.png,data/real/val/images/e6_000082.png,544,368
e6_000083,e6,000083,train,data/synthetic/train/images/e6_000083.png,data/real/train/images/e6_000083.png,544,368
e6_000084,e6,000084,train,data/synthetic/train/images/e6_000084.png,data/real/train/images/e6_000084.png,544,368
e6_000085,e6,000085,train,data/synthetic/val/images/e6_000085.png,data/real/val/images/e6_000085.png,544,368
e6_000086,e6,000086,train,data/synthetic/train/images/e6_000086.png,data/real/train/images/e6_000086.png,544,368
e6_000087,e6,000087,train,data/synthetic/val/images/e6_000087.png,data/real/val/images/e6_000087.png,544,368
e6_000088,e6,000088,train,data/synthetic/val/images/e6_000088.png,data/real/val/images/e6_000088.png,544,368
e6_000089,e6,000089,train,data/synthetic/train/images/e6_000089.png,data/real/train/images/e6_000089.png,544,368
e6_000090,e6,000090,train,data/synthetic/train/images/e6_000090.png,data/real/train/images/e6_000090.png,544,368
e6_000091,e6,000091,train,data/synthetic/train/images/e6_000091.png,data/real/train/images/e6_000091.png,544,368
e6_000092,e6,000092,train,data/synthetic/train/images/e6_000092.png,data/real/train/images/e6_000092.png,544,368
e6_000093,e6,000093,train,data/synthetic/val/images/e6_000093.png,data/real/val/images/e6_000093.png,544,368
e6_000094,e6,000094,train,data/synthetic/val/images/e6_000094.png,data/real/val/images/e6_000094.png,544,368
e6_000095,e6,000095,train,data/synthetic/val/images/e6_000095.png,data/real/val/images/e6_000095.png,544,368
e6_000096,e6,000096,train,data/synthetic/val/images/e6_000096.png,data/real/val/images/e6_000096.png,544,368
e6_000097,e6,000097,train,data/synthetic/train/images/e6_000097.png,data/real/train/images/e6_000097.png,544,368
e6_000098,e6,000098,train,data/synthetic/train/images/e6_000098.png,data/real/train/images/e6_000098.png,544,368
e6_000099,e6,000099,train,data/synthetic/train/images/e6_000099.png,data/real/train/images/e6_000099.png,544,368
e6_000100,e6,000100,train,data/synthetic/val/images/e6_000100.png,data/real/val/images/e6_000100.png,544,368
e6_000101,e6,000101,train,data/synthetic/val/images/e6_000101.png,data/real/val/images/e6_000101.png,544,368
e6_000102,e6,000102,train,data/synthetic/train/images/e6_000102.png,data/real/train/images/e6_000102.png,544,368
e6_000103,e6,000103,train,data/synthetic/train/images/e6_000103.png,data/real/train/images/e6_000103.png,544,368
e6_000104,e6,000104,train,data/synthetic/val/images/e6_000104.png,data/real/val/images/e6_000104.png,544,368
e6_000105,e6,000105,train,data/synthetic/train/images/e6_000105.png,data/real/train/images/e6_000105.png,544,368
e6_000106,e6,000106,train,data/synthetic/train/images/e6_000106.png,data/real/train/images/e6_000106.png,544,368
e6_000107,e6,000107,train,data/synthetic/val/images/e6_000107.png,data/real/val/images/e6_000107.png,544,368
e6_000108,e6,000108,train,data/synthetic/val/images/e6_000108.png,data/real/val/images/e6_000108.png,544,368
e6_000109,e6,000109,train,data/synthetic/train/images/e6_000109.png,data/real/train/images/e6_000109.png,544,368
e6_000110,e6,000110,train,data/synthetic/train/images/e6_000110.png,data/real/train/images/e6_000110.png,544,368
e6_000111,e6,000111,train,data/synthetic/train/images/e6_000111.png,data/real/train/images/e6_000111.png,544,368
e6_000112,e6,000112,train,data/synthetic/train/images/e6_000112.png,data/real/train/images/e6_000112.png,544,368
e6_000113,e6,000113,train,data/synthetic/train/images/e6_000113.png,data/real/train/images/e6_000113.png,544,368
e6_000114,e6,000114,train,data/synthetic/val/images/e6_000114.png,data/real/val/images/e6_000114.png,544,368
e6_000115,e6,000115,train,data/synthetic/val/images/e6_000115.png,data/real/val/images/e6_000115.png,544,368
e6_000116,e6,000116,train,data/synthetic/val/images/e6_000116.png,data/real/val/images/e6_000116.png,544,368
e6_000117,e6,000117,train,data/synthetic/train/images/e6_000117.png,data/real/train/images/e6_000117.png,544,368
e6_000118,e6,000118,train,data/synthetic/train/images/e6_000118.png,data/real/train/images/e6_000118.png,544,368
e6_000119,e6,000119,train,data/synthetic/train/images/e6_000119.png,data/real/train/images/e6_000119.png,544,368
e6_000120,e6,000120,train,data/synthetic/train/images/e6_000120.png,data/real/train/images/e6_000120.png,544,368
e6_000121,e6,000121,train,data/synthetic/val/images/e6_000121.png,data/real/val/images/e6_000121.png,544,368
e6_000122,e6,000122,train,data/synthetic/train/images/e6_000122.png,data/real/train/images/e6_000122.png,544,368
e6_000123,e6,000123,train,data/synthetic/train/images/e6_000123.png,data/real/train/images/e6_000123.png,544,368
e6_000124,e6,000124,train,data/synthetic/val/images/e6_000124.png,data/real/val/images/e6_000124.png,544,368
e6_000125,e6,000125,train,data/synthetic/train/images/e6_000125.png,data/real/train/images/e6_000125.png,544,368
e6_000126,e6,000126,train,data/synthetic/train/images/e6_000126.png,data/real/train/images/e6_000126.png,544,368
e6_000127,e6,000127,train,data/synthetic/train/images/e6_000127.png,data/real/train/images/e6_000127.png,544,368
e6_000128,e6,000128,train,data/synthetic/val/images/e6_000128.png,data/real/val/images/e6_000128.png,544,368
e6_000129,e6,000129,train,data/synthetic/val/images/e6_000129.png,data/real/val/images/e6_000129.png,544,368
e6_000130,e6,000130,train,data/synthetic/val/images/e6_000130.png,data/real/val/images/e6_000130.png,544,368
e6_000131,e6,000131,train,data/synthetic/train/images/e6_000131.png,data/real/train/images/e6_000131.png,544,368
e6_000132,e6,000132,train,data/synthetic/train/images/e6_000132.png,data/real/train/images/e6_000132.png,544,368
e6_000133,e6,000133,train,data/synthetic/train/images/e6_000133.png,data/real/train/images/e6_000133.png,544,368
e6_000134,e6,000134,train,data/synthetic/val/images/e6_000134.png,data/real/val/images/e6_000134.png,544,368
e6_000135,e6,000135,train,data/synthetic/val/images/e6_000135.png,data/real/val/images/e6_000135.png,544,368
e6_000136,e6,000136,train,data/synthetic/train/images/e6_000136.png,data/real/train/images/e6_000136.png,544,368
e6_000137,e6,000137,train,data/synthetic/train/images/e6_000137.png,data/real/train/images/e6_000137.png,544,368
e6_000138,e6,000138,train,data/synthetic/train/images/e6_000138.png,data/real/train/images/e6_000138.png,544,368
e6_000139,e6,000139,train,data/synthetic/train/images/e6_000139.png,data/real/train/images/e6_000139.png,544,368
e6_000140,e6,000140,train,data/synthetic/train/images/e6_000140.png,data/real/train/images/e6_000140.png,544,368
e6_000141,e6,000141,train,data/synthetic/train/images/e6_000141.png,data/real/train/images/e6_000141.png,544,368
e6_000142,e6,000142,train,data/synthetic/val/images/e6_000142.png,data/real/val/images/e6_000142.png,544,368
e6_000143,e6,000143,train,data/synthetic/val/images/e6_000143.png,data/real/val/images/e6_000143.png,544,368
e6_000144,e6,000144,train,data/synthetic/train/images/e6_000144.png,data/real/train/images/e6_000144.png,544,368
e6_000145,e6,000145,train,data/synthetic/val/images/e6_000145.png,data/real/val/images/e6_000145.png,544,368
e6_000146,e6,000146,train,data/synthetic/train/images/e6_000146.png,data/real/train/images/e6_000146.png,544,368
e6_000147,e6,000147,train,data/synthetic/train/images/e6_000147.png,data/real/train/images/e6_000147.png,544,368
e6_000148,e6,000148,train,data/synthetic/train/images/e6_000148.png,data/real/train/images/e6_000148.png,544,368
e6_000149,e6,000149,train,data/synthetic/train/images/e6_000149.png,data/real/train/images/e6_000149.png,544,368
e6_000150,e6,000150,train,data/synthetic/val/images/e6_000150.png,data/real/val/images/e6_000150.png,544,368
